user_id,nr_sessions,date_last_booking_travelled,page_clicks_tot,page_clicks_avg,flights_taken,hotels_stayed,nr_booked_and_travelled,nr_booked_but_cancelled,nr_cancellation_session,nr_no_booking,flight_taken_discount_avg,hotel_stayed_discount_avg,flight_taken_price_avg,hotel_stayed_room_price_per_night_avg,hotel_stayed_nights_avg,nr_airlines_taken,distance_km_tot,distance_km_avg,duration_tot,duration_avg,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_in_2023,age_bin,user_spend_tot,user_spend_avg,R_score,F_score,M_score,RFM_score,RFM_label,RFM_label2
570693,8,2023-04-23 19:47:00,168,21.0,4,2,3,0,0,5,,,350.23,185.0,8.0,2,4167.334568474719,2083.6672842373596,17.0,5.666666666666667,1967-03-13,F,False,False,canada,toronto,YTZ,43.627,-79.396,2023-02-03,56,"{'left': 50, 'right': 60}",2700.4599999999996,900.1533333333332,2.0,3,3.0,8.0,dormant,need attention
570697,8,2023-04-01 21:04:00,139,17.375,2,1,1,0,0,7,,,474.29,79.0,4.0,1,2734.1071255338024,2734.1071255338024,5.0,5.0,2006-10-20,M,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-03,17,"{'left': 17, 'right': 20}",790.29,790.29,2.0,1,1.0,4.0,lost,lost
570713,8,2023-03-20 12:12:00,166,20.75,4,1,2,0,0,6,,,1500.21,153.0,2.0,2,7895.765158054206,3947.882579027103,4.0,2.0,1973-09-09,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-03,50,"{'left': 50, 'right': 60}",3306.42,1653.21,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
570746,8,2023-04-22 11:23:00,108,13.5,4,2,3,0,0,5,0.1,0.3,416.955,291.5,8.0,2,4467.978045761105,2233.9890228805525,19.0,6.333333333333333,1981-11-04,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-03,42,"{'left': 40, 'right': 50}",12633.91,4211.303333333333,2.0,3,5.0,10.0,dormant,need attention
570750,8,2023-06-08 09:02:00,391,48.875,2,0,1,1,1,5,,,89.81,,,1,542.9048827660508,542.9048827660508,14.0,14.0,1955-09-11,F,False,False,canada,ottawa,YOW,45.323,-75.669,2023-02-03,68,"{'left': 60, 'right': 70}",89.81,89.81,4.0,1,1.0,6.0,new customer,new / need attention
570782,8,2023-06-27 08:40:00,139,17.375,8,5,5,0,0,3,0.05,,574.75,212.4,5.2,4,10299.140739739356,2574.785184934839,27.0,5.4,1981-02-05,F,True,False,usa,portland,PDX,45.589,-122.597,2023-02-03,42,"{'left': 40, 'right': 50}",21850.0,4370.0,4.0,5,5.0,14.0,champion,champion
570821,8,2023-06-20 07:29:00,95,11.875,6,3,3,0,0,5,0.1,,482.6233333333333,119.33333333333333,3.6666666666666665,3,8618.727242439709,2872.9090808132364,14.0,4.666666666666667,1983-02-07,F,True,True,usa,miami,TNT,25.862,-80.897,2023-02-03,40,"{'left': 40, 'right': 50}",2689.87,896.6233333333333,4.0,3,3.0,10.0,loyal,champion
570829,8,2023-06-22 22:10:00,110,13.75,5,3,3,0,0,5,0.15,,454.15333333333336,430.6666666666667,4.0,3,4410.587506490006,1470.1958354966685,13.0,4.333333333333333,1978-06-15,M,True,False,usa,baltimore,BWI,39.175,-76.668,2023-02-03,45,"{'left': 40, 'right': 50}",10563.46,3521.153333333333,4.0,3,5.0,12.0,high potential,champion
570837,8,2023-06-10 19:53:00,119,14.875,10,4,5,0,0,3,,,361.886,220.0,3.25,3,9173.908805499173,1834.7817610998347,18.0,3.6,1985-08-04,F,False,False,canada,gatineau,YND,45.521,-75.564,2023-02-03,38,"{'left': 30, 'right': 40}",5259.43,1051.886,4.0,5,5.0,14.0,champion,champion
570862,8,2023-07-16 22:35:00,113,14.125,0,1,1,0,0,7,,,,126.0,10.0,0,,,10.0,10.0,1946-04-25,F,True,False,usa,houston,IAH,29.98,-95.34,2023-02-03,77,"{'left': 70, 'right': 80}",2520.0,2520.0,5.0,1,3.0,9.0,new customer,high potential
570928,8,2023-06-07 21:17:00,94,11.75,4,2,2,0,0,6,,,1018.575,146.0,3.5,2,7819.138029831043,3909.5690149155216,7.0,3.5,1976-04-24,F,False,False,usa,fresno,FAT,36.776,-119.718,2023-02-03,47,"{'left': 40, 'right': 50}",3883.15,1941.575,4.0,2,4.0,10.0,high potential,high potential
570930,9,2023-02-18 22:46:00,160,17.77777777777778,0,1,1,0,0,8,0.1,0.05,,75.0,10.0,0,,,10.0,10.0,2006-03-24,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-03,17,"{'left': 17, 'right': 20}",750.0,750.0,1.0,1,1.0,3.0,lost,lost
570945,8,2023-05-09 05:19:00,125,15.625,4,2,2,0,0,6,,,532.4549999999999,132.0,3.5,1,5561.886933202858,2780.943466601429,9.0,4.5,1968-07-02,F,True,False,usa,phoenix,PHX,33.434,-112.008,2023-02-03,55,"{'left': 50, 'right': 60}",2159.91,1079.955,3.0,2,2.0,7.0,one timer,lost
570961,8,2023-06-22 15:21:00,100,12.5,2,3,3,0,0,5,,,2640.91,207.33333333333334,7.0,1,7755.723362878651,7755.723362878651,22.0,7.333333333333333,1947-07-20,F,True,False,usa,columbus,LCK,39.814,-82.928,2023-02-03,76,"{'left': 70, 'right': 80}",8583.91,2861.3033333333333,4.0,3,5.0,12.0,high potential,champion
570988,8,2023-06-10 19:19:00,97,12.125,2,1,1,0,0,7,,,383.4,187.0,4.0,1,2159.3628269572228,2159.3628269572228,4.0,4.0,1957-09-04,F,True,False,usa,oklahoma city,OKC,35.393,-97.601,2023-02-03,66,"{'left': 60, 'right': 70}",1131.4,1131.4,4.0,1,1.0,6.0,new customer,new / need attention
571001,8,2023-02-26 17:01:00,135,16.875,0,1,1,0,0,7,,,,745.0,5.0,0,,,5.0,5.0,2006-10-09,M,False,False,usa,richmond,RIC,37.505,-77.319,2023-02-03,17,"{'left': 17, 'right': 20}",7450.0,7450.0,1.0,1,5.0,7.0,lost high-value,dormant / one-timer
571015,8,2023-05-03 10:19:00,196,24.5,9,5,5,0,0,3,0.05,0.1,210.10600000000005,190.0,4.6,4,5954.230850703023,1190.8461701406045,25.0,5.0,1994-06-01,F,True,False,usa,austin,AUS,30.194,-97.67,2023-02-03,29,"{'left': 20, 'right': 30}",5851.530000000001,1170.306,3.0,5,5.0,13.0,need attention,need attention
571084,9,2023-05-04 19:26:00,150,16.666666666666668,4,4,4,0,0,5,0.05,,1050.44,186.75,3.75,2,8091.618573967442,4045.809286983721,17.0,4.25,1963-12-21,F,True,False,usa,san diego,NZY,32.699,-117.215,2023-02-03,60,"{'left': 60, 'right': 70}",6026.88,1506.72,3.0,4,5.0,12.0,need attention,need attention
571200,9,2023-06-28 18:18:00,151,16.77777777777778,8,5,5,0,0,4,0.22499999999999998,,421.2375,114.0,3.6,4,9808.55026391665,2452.1375659791624,18.0,3.6,1976-11-09,F,False,False,canada,halifax,YAW,44.64,-63.499,2023-02-03,47,"{'left': 40, 'right': 50}",3670.95,734.1899999999999,4.0,5,4.0,13.0,champion,champion
571208,8,,312,39.0,0,0,0,1,1,6,,,,,,0,,,,,1989-09-04,F,True,True,usa,new york,JFK,40.64,-73.779,2023-02-03,34,"{'left': 30, 'right': 40}",,,,1,,,inactive,inactive
571233,8,2023-05-28 09:53:00,129,16.125,2,1,1,0,0,7,0.05,,396.48,166.0,9.0,1,2232.3919305738477,2232.3919305738477,10.0,10.0,1979-07-03,F,False,False,usa,houston,HOU,29.645,-95.279,2023-02-03,44,"{'left': 40, 'right': 50}",1890.48,1890.48,3.0,1,2.0,6.0,one timer,lost
571243,9,2023-04-14 21:29:00,270,30.0,2,0,1,1,1,6,,,445.81,,,1,2613.818128194135,2613.818128194135,5.0,5.0,1977-06-09,F,False,True,usa,portland,PDX,45.589,-122.597,2023-02-03,46,"{'left': 40, 'right': 50}",445.81,445.81,2.0,1,1.0,4.0,lost,lost
571251,8,2023-02-16 18:57:00,111,13.875,2,1,1,0,0,7,0.1,,540.54,151.0,1.0,1,2757.699246401184,2757.699246401184,2.0,2.0,1964-05-17,F,False,False,usa,portland,PDX,45.589,-122.597,2023-02-03,59,"{'left': 50, 'right': 60}",691.54,691.54,1.0,1,1.0,3.0,lost,lost
571300,8,2023-03-26 12:37:00,388,48.5,4,2,2,1,1,4,0.15,0.1,565.9649999999999,212.0,4.0,2,6196.702591094443,3098.3512955472215,8.0,4.0,1975-09-09,M,True,False,usa,new york,JFK,40.64,-73.779,2023-02-03,48,"{'left': 40, 'right': 50}",2895.93,1447.965,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
571348,8,2023-03-24 16:31:00,103,12.875,1,3,3,0,0,5,0.15,,352.26,219.66666666666666,5.333333333333333,1,3828.737519922338,3828.737519922338,16.0,5.333333333333333,1970-06-19,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-02-03,53,"{'left': 50, 'right': 60}",5176.26,1725.42,2.0,3,5.0,10.0,dormant,need attention
571363,7,2023-07-01 20:42:00,110,15.714285714285714,2,2,2,0,0,5,,,346.26,133.0,7.0,1,2137.5910086603235,2137.5910086603235,14.0,7.0,1977-08-02,F,False,False,usa,sacramento,MCC,38.667,-121.401,2023-02-03,46,"{'left': 40, 'right': 50}",2328.26,1164.13,5.0,2,3.0,10.0,new customer,high potential
571429,9,2023-02-25 04:30:00,120,13.333333333333334,4,2,2,0,0,7,,0.1,450.82,363.0,2.0,2,5129.356959733897,2564.6784798669487,6.0,3.0,1982-05-22,F,True,True,usa,new york,LGA,40.777,-73.872,2023-02-03,41,"{'left': 40, 'right': 50}",2353.6400000000003,1176.8200000000002,1.0,2,3.0,6.0,lost high-value,dormant / one-timer
571454,8,2023-06-08 17:37:00,89,11.125,6,3,3,0,0,5,,,611.0933333333334,212.0,3.6666666666666665,3,5679.223734603268,1893.0745782010893,14.0,4.666666666666667,1986-11-15,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-03,37,"{'left': 30, 'right': 40}",6693.28,2231.0933333333332,4.0,3,5.0,12.0,high potential,champion
571523,8,2023-06-04 20:01:00,103,12.875,6,2,3,0,0,5,,0.07500000000000001,380.43,106.5,3.5,3,6451.549759659607,2150.516586553202,11.0,3.6666666666666665,1978-05-19,F,True,False,usa,dallas,DAL,32.847,-96.852,2023-02-04,45,"{'left': 40, 'right': 50}",1984.29,661.43,4.0,3,2.0,9.0,loyal,loyal
571525,8,2023-06-08 19:44:00,116,14.5,5,4,4,0,0,4,0.175,,288.06333333333333,154.0,3.0,2,5635.234947469782,1878.411649156594,13.0,3.25,1992-05-03,F,False,False,usa,charlotte,CLT,35.214,-80.943,2023-02-04,31,"{'left': 30, 'right': 40}",3729.1900000000005,932.2975000000001,4.0,4,4.0,12.0,champion,champion
571553,8,2023-06-21 17:18:00,172,21.5,8,5,5,0,0,3,0.1,,587.0225,174.0,6.0,3,10616.562513108516,2654.140628277129,33.0,6.6,1974-04-11,M,True,True,usa,tucson,TUS,32.116,-110.941,2023-02-04,49,"{'left': 40, 'right': 50}",10594.09,2118.818,4.0,5,5.0,14.0,champion,champion
571560,8,2023-03-29 19:08:00,162,20.25,6,2,3,0,0,5,0.225,,359.51666666666665,174.0,5.5,2,5769.792187427986,1923.2640624759954,15.0,5.0,1972-10-09,F,False,False,usa,tulsa,TUL,36.198,-95.888,2023-02-04,51,"{'left': 50, 'right': 60}",3447.55,1149.1833333333334,2.0,3,4.0,9.0,dormant,need attention
571561,9,2023-03-01 01:18:00,74,8.222222222222221,0,1,1,0,0,8,,0.2,,111.0,6.0,0,,,6.0,6.0,1992-03-15,F,False,False,usa,des moines,DSM,41.534,-93.663,2023-02-04,31,"{'left': 30, 'right': 40}",1332.0,1332.0,1.0,1,2.0,4.0,lost,lost
571566,8,2023-04-19 02:06:00,199,24.875,11,6,6,0,0,2,0.25,,550.8000000000001,176.0,2.5,5,11232.350745332958,1872.058457555493,19.0,3.1666666666666665,1967-08-01,F,False,False,canada,montreal,YUL,45.468,-73.741,2023-02-04,56,"{'left': 50, 'right': 60}",7030.8,1171.8,2.0,5,5.0,12.0,at risk,need attention
571580,8,2023-07-20 01:34:00,102,12.75,4,1,2,0,0,6,,,540.1,143.0,7.0,2,2589.4888913871237,1294.7444456935618,20.0,10.0,1995-05-07,F,False,False,usa,omaha,OMA,41.302,-95.894,2023-02-04,28,"{'left': 20, 'right': 30}",4083.2,2041.6,5.0,2,4.0,11.0,high potential,high potential
571610,8,2023-02-06 11:40:00,173,21.625,2,1,1,0,0,7,,,766.31,52.0,5.0,1,3974.215332412202,3974.215332412202,6.0,6.0,2006-07-11,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-04,17,"{'left': 17, 'right': 20}",1026.31,1026.31,1.0,1,1.0,3.0,lost,lost
571637,8,2023-03-31 21:13:00,111,13.875,4,2,3,0,0,5,,,593.585,96.0,9.0,2,6573.178063326147,3286.5890316630735,21.0,7.0,1983-04-07,F,False,True,usa,seattle,BFI,47.53,-122.302,2023-02-04,40,"{'left': 40, 'right': 50}",2755.17,918.39,2.0,3,3.0,8.0,dormant,need attention
571639,9,2023-04-28 19:02:00,100,11.11111111111111,4,1,2,0,0,7,,,440.845,63.0,3.0,2,5041.84466070168,2520.92233035084,9.0,4.5,1983-02-24,F,True,True,usa,san francisco,SFO,37.619,-122.375,2023-02-04,40,"{'left': 40, 'right': 50}",1070.69,535.345,3.0,2,1.0,6.0,one timer,lost
571643,8,2023-05-03 03:48:00,126,15.75,5,3,3,0,0,5,0.05,0.15,370.15000000000003,114.33333333333333,1.6666666666666667,3,6644.152263975407,2214.7174213251355,6.0,2.0,1987-12-03,F,False,False,usa,houston,EFD,29.607,-95.159,2023-02-04,36,"{'left': 30, 'right': 40}",1583.45,527.8166666666667,3.0,3,2.0,8.0,need attention,at risk
571757,8,,67,8.375,0,0,0,0,0,8,,,,,,0,,,,,1995-02-02,F,False,False,usa,orlando,ORL,28.545,-81.333,2023-02-04,28,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
571819,7,2023-02-28 16:51:00,104,14.857142857142858,4,2,2,0,0,5,0.05,,539.11,99.5,2.5,2,6135.192113664441,3067.5960568322207,6.0,3.0,1974-06-01,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-04,49,"{'left': 40, 'right': 50}",1688.22,844.11,1.0,2,2.0,5.0,lost,lost
571864,8,2023-03-09 05:06:00,101,12.625,6,3,3,0,0,5,0.1,,386.01,105.0,4.333333333333333,2,4618.975798762936,1539.6585995876455,17.0,5.666666666666667,1986-12-03,F,False,False,usa,madison,MSN,43.14,-89.337,2023-02-04,37,"{'left': 30, 'right': 40}",2416.0299999999997,805.3433333333332,1.0,3,3.0,7.0,dormant,need attention
571876,8,2023-05-01 20:08:00,99,12.375,4,3,3,0,0,5,0.1,0.05,575.125,167.66666666666666,3.3333333333333335,2,3179.410380438005,1589.7051902190026,12.0,4.0,1967-02-20,F,True,False,usa,houston,HOU,29.645,-95.279,2023-02-04,56,"{'left': 50, 'right': 60}",3749.25,1249.75,3.0,3,4.0,10.0,need attention,need attention
571888,8,2023-03-06 22:10:00,308,38.5,6,3,3,1,1,3,0.19999999999999996,,253.06333333333336,266.3333333333333,2.3333333333333335,3,4370.863104756471,1456.954368252157,9.0,3.0,1984-02-11,F,False,False,usa,el paso,BIF,31.849,-106.38,2023-02-04,39,"{'left': 30, 'right': 40}",2860.1899999999996,953.3966666666665,1.0,3,3.0,7.0,dormant,need attention
571913,8,2023-05-27 11:49:00,88,11.0,2,2,2,0,0,6,0.15,0.07500000000000001,132.93,451.5,5.0,1,739.8321500326176,739.8321500326176,11.0,5.5,2001-11-20,F,False,False,canada,montreal,YUL,45.468,-73.741,2023-02-04,22,"{'left': 20, 'right': 30}",7021.93,3510.965,3.0,2,5.0,10.0,one timer,dormant / one-timer
571940,9,2023-05-09 03:00:00,75,8.333333333333334,0,2,2,0,0,7,0.15,0.15,,323.0,7.5,0,,,15.0,7.5,1988-05-01,F,False,True,usa,richmond,RIC,37.505,-77.319,2023-02-04,35,"{'left': 30, 'right': 40}",3820.0,1910.0,3.0,2,4.0,9.0,one timer,dormant / one-timer
572106,8,2023-02-08 12:43:00,106,13.25,0,1,1,0,0,7,,,,322.0,11.0,0,,,11.0,11.0,1968-09-11,F,True,False,usa,newark,EWR,40.692,-74.169,2023-02-04,55,"{'left': 50, 'right': 60}",3542.0,3542.0,1.0,1,4.0,6.0,lost high-value,dormant / one-timer
572133,8,2023-05-05 16:52:00,61,7.625,0,1,1,0,0,7,0.1,,,81.0,7.0,0,,,7.0,7.0,1950-12-27,F,True,False,usa,montgomery,MXF,32.379,-86.362,2023-02-04,73,"{'left': 70, 'right': 80}",567.0,567.0,3.0,1,1.0,5.0,one timer,lost
572154,8,2023-02-04 13:38:00,76,9.5,0,1,1,0,0,7,,,,84.0,1.0,0,,,1.0,1.0,1976-11-22,F,True,True,usa,omaha,OFF,41.118,-95.913,2023-02-04,47,"{'left': 40, 'right': 50}",84.0,84.0,1.0,1,1.0,3.0,lost,lost
572176,8,2023-03-07 09:56:00,75,9.375,2,1,1,0,0,7,,,121.28,92.0,3.0,1,698.8042592262088,698.8042592262088,4.0,4.0,1952-04-28,M,False,False,usa,boston,BOS,42.364,-71.005,2023-02-04,71,"{'left': 70, 'right': 80}",397.28,397.28,1.0,1,1.0,3.0,lost,lost
572214,8,,73,9.125,0,0,0,0,0,8,,,,,,0,,,,,1954-12-14,F,True,False,usa,oakland,OAK,37.721,-122.221,2023-02-04,69,"{'left': 60, 'right': 70}",,,,1,,,inactive,inactive
572290,8,2023-07-08 16:37:00,247,30.875,12,6,6,0,0,2,,0.05,340.8183333333333,154.66666666666666,3.3333333333333335,6,10253.950897167568,1708.9918161945945,25.0,4.166666666666667,1981-07-14,F,False,False,usa,chicago,ORD,41.979,-87.904,2023-02-04,42,"{'left': 40, 'right': 50}",5166.91,861.1516666666666,5.0,5,5.0,15.0,champion,champion
572396,8,2023-06-27 10:18:00,141,17.625,6,2,3,0,0,5,0.125,,253.17666666666665,309.0,3.0,3,4660.759350348233,1553.5864501160777,10.0,3.3333333333333335,1975-07-17,F,False,True,usa,madison,MSN,43.14,-89.337,2023-02-04,48,"{'left': 40, 'right': 50}",2613.53,871.1766666666667,4.0,3,3.0,10.0,loyal,champion
572397,8,,53,6.625,0,0,0,0,0,8,,,,,,0,,,,,1970-11-04,F,True,True,usa,bakersfield,BFL,35.433,-119.057,2023-02-04,53,"{'left': 50, 'right': 60}",,,,1,,,inactive,inactive
572428,9,2023-03-27 09:08:00,194,21.555555555555557,4,2,2,0,0,7,,0.15,297.39,123.5,3.5,2,3244.420524117374,1622.210262058687,9.0,4.5,1983-02-15,F,True,True,usa,omaha,OFF,41.118,-95.913,2023-02-04,40,"{'left': 40, 'right': 50}",1480.78,740.39,2.0,2,2.0,6.0,lost,lost
572479,8,2023-07-06 10:14:00,144,18.0,8,4,4,0,0,4,,,285.38,71.25,3.5,4,6621.734032633803,1655.4335081584506,17.0,4.25,1976-08-27,F,True,False,usa,portland,PWM,43.646,-70.309,2023-02-04,47,"{'left': 40, 'right': 50}",1984.52,496.13,5.0,4,2.0,11.0,loyal,loyal
572489,8,2023-04-28 17:06:00,276,34.5,2,1,2,1,1,4,0.35,,363.73,142.0,7.0,1,1942.1129744723312,1942.1129744723312,14.0,7.0,1978-10-04,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-02-04,45,"{'left': 40, 'right': 50}",2351.73,1175.865,3.0,2,3.0,8.0,one timer,dormant / one-timer
572502,8,2023-06-18 18:22:00,170,21.25,4,3,3,0,0,5,,,407.58500000000004,170.0,2.3333333333333335,1,4446.665506989426,2223.332753494713,8.0,2.6666666666666665,1966-02-08,F,True,False,usa,fresno,FAT,36.776,-119.718,2023-02-04,57,"{'left': 50, 'right': 60}",2184.17,728.0566666666667,4.0,3,2.0,9.0,loyal,loyal
572529,8,2023-07-15 17:40:00,174,21.75,3,2,2,0,0,6,,,185.79,98.5,2.0,2,4175.299536365269,2087.6497681826345,5.0,2.5,1960-09-13,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-04,63,"{'left': 60, 'right': 70}",722.58,361.29,5.0,2,1.0,8.0,new customer,new / need attention
572538,8,2023-06-17 17:19:00,117,14.625,6,3,3,0,0,5,,0.15,236.88666666666668,165.33333333333334,5.333333333333333,2,4005.6424721092426,1335.2141573697475,18.0,6.0,1970-08-07,M,True,False,usa,madison,MSN,43.14,-89.337,2023-02-04,53,"{'left': 50, 'right': 60}",3377.66,1125.8866666666665,4.0,3,4.0,11.0,high potential,champion
572554,9,2023-07-11 15:37:00,167,18.555555555555557,12,6,8,0,0,1,0.05,0.1,270.81333333333333,171.66666666666666,3.6666666666666665,5,7759.553734942501,1293.2589558237503,27.0,3.375,1970-03-04,F,False,False,usa,norfolk,NGU,36.938,-76.289,2023-02-04,53,"{'left': 50, 'right': 60}",5747.88,718.485,5.0,5,5.0,15.0,champion,champion
572578,8,2023-04-13 18:23:00,124,15.5,4,2,2,0,0,6,0.15,0.1,184.66,130.5,7.0,2,2087.538124725732,1043.769062362866,14.0,7.0,1983-12-27,F,False,False,canada,montreal,YUL,45.468,-73.741,2023-02-04,40,"{'left': 40, 'right': 50}",2067.32,1033.66,2.0,2,2.0,6.0,lost,lost
572591,8,2023-05-08 19:43:00,116,14.5,4,2,2,0,0,6,,,428.9,368.5,4.0,2,2597.0066139670944,1298.5033069835472,10.0,5.0,1981-05-05,F,True,False,usa,wichita,ICT,37.65,-97.433,2023-02-04,42,"{'left': 40, 'right': 50}",7131.799999999999,3565.8999999999996,3.0,2,5.0,10.0,one timer,dormant / one-timer
572609,8,2023-02-22 12:41:00,124,15.5,4,3,3,0,0,5,0.05,,353.34000000000003,91.0,3.0,2,3801.7041768724566,1900.8520884362283,11.0,3.6666666666666665,1983-02-09,F,True,False,usa,kansas city,MCI,39.297,-94.714,2023-02-04,40,"{'left': 40, 'right': 50}",1734.68,578.2266666666667,1.0,3,2.0,6.0,dormant,at risk
572632,8,2023-04-04 09:19:00,165,20.625,6,3,3,0,0,5,,0.15,274.34666666666664,156.0,3.3333333333333335,3,4552.854435215452,1517.6181450718175,12.0,4.0,1979-05-09,F,True,True,usa,lubbock,LBB,33.664,-101.823,2023-02-04,44,"{'left': 40, 'right': 50}",2435.04,811.68,2.0,3,3.0,8.0,dormant,need attention
572669,9,2023-06-15 13:50:00,87,9.666666666666666,2,2,2,0,0,7,,0.05,192.71,197.0,5.0,1,1162.3248305430004,1162.3248305430004,11.0,5.5,1972-12-13,F,True,False,canada,winnipeg,YWG,49.91,-97.234,2023-02-04,51,"{'left': 50, 'right': 60}",2856.71,1428.355,4.0,2,3.0,9.0,new customer,high potential
572728,8,2023-04-24 20:10:00,178,22.25,8,4,5,0,0,3,0.1,0.05,343.3075,184.75,3.0,3,5820.62155693302,1455.155389233255,27.0,5.4,1968-03-06,F,False,True,usa,jacksonville,LRF,34.918,-92.146,2023-02-04,55,"{'left': 50, 'right': 60}",4428.2300000000005,885.6460000000001,2.0,5,4.0,11.0,at risk,need attention
572744,8,2023-06-08 15:11:00,195,24.375,6,4,4,0,0,4,,0.1,449.03333333333336,356.75,4.25,2,7432.504747580687,2477.5015825268956,19.0,4.75,1992-10-25,F,True,False,canada,ottawa,YOW,45.323,-75.669,2023-02-04,31,"{'left': 30, 'right': 40}",5931.1,1482.775,4.0,4,5.0,13.0,champion,champion
572826,8,2023-05-19 16:52:00,148,18.5,2,2,2,0,0,6,0.1,,365.0,232.5,3.5,1,2278.0880942316935,2278.0880942316935,8.0,4.0,1981-03-02,F,True,True,usa,houston,IAH,29.98,-95.34,2023-02-04,42,"{'left': 40, 'right': 50}",2030.0,1015.0,3.0,2,2.0,7.0,one timer,lost
572870,8,,96,12.0,0,0,0,0,0,8,,,,,,0,,,,,2003-04-15,F,False,False,usa,stockton,SCK,37.894,-121.239,2023-02-04,20,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
572898,9,2023-07-12 22:06:00,88,9.777777777777779,2,2,2,0,0,7,,0.1,45.66,360.0,2.5,1,250.94625186756346,250.94625186756346,6.0,3.0,1974-06-02,F,True,True,usa,norfolk,NGU,36.938,-76.289,2023-02-04,49,"{'left': 40, 'right': 50}",2682.66,1341.33,5.0,2,3.0,10.0,new customer,high potential
572908,8,2023-04-20 16:14:00,193,24.125,10,4,5,0,0,3,,,492.532,199.75,3.5,5,13311.25404530534,2662.250809061068,20.0,4.0,1972-08-03,F,True,True,usa,new york,JFK,40.64,-73.779,2023-02-04,51,"{'left': 50, 'right': 60}",5306.66,1061.3319999999999,2.0,5,5.0,12.0,at risk,need attention
572932,8,,147,18.375,0,0,0,0,0,8,,,,,,0,,,,,1948-03-22,F,True,False,usa,omaha,OMA,41.302,-95.894,2023-02-04,75,"{'left': 70, 'right': 80}",,,,1,,,inactive,inactive
572992,9,2023-07-08 19:53:00,153,17.0,8,4,4,0,0,5,0.1,,703.645,175.0,3.0,4,7959.738099158138,1989.9345247895344,14.0,3.5,1976-06-23,F,False,False,usa,phoenix,PHX,33.434,-112.008,2023-02-04,47,"{'left': 40, 'right': 50}",7481.58,1870.395,5.0,4,5.0,14.0,champion,champion
573010,8,2023-03-14 14:56:00,348,43.5,4,2,2,1,1,4,0.1,,399.44,254.5,4.5,2,3618.622972813241,1809.3114864066206,9.0,4.5,1978-08-21,F,False,True,usa,new york,JFK,40.64,-73.779,2023-02-04,45,"{'left': 40, 'right': 50}",5250.88,2625.44,1.0,2,5.0,8.0,lost high-value,dormant / one-timer
573011,8,2023-07-17 14:36:00,106,13.25,4,4,4,0,0,4,,,1073.695,174.0,6.25,2,4724.922818552928,2362.461409276464,26.0,6.5,1981-05-14,F,True,False,usa,san antonio,SKF,29.384,-98.581,2023-02-04,42,"{'left': 40, 'right': 50}",12037.39,3009.3475,5.0,4,5.0,14.0,champion,champion
573040,8,2023-03-25 19:27:00,106,13.25,6,3,3,0,0,5,,,534.3666666666667,152.66666666666666,2.6666666666666665,3,8835.980276964707,2945.3267589882357,9.0,3.0,1976-12-01,M,False,False,usa,portland,PDX,45.589,-122.597,2023-02-04,47,"{'left': 40, 'right': 50}",2665.1,888.3666666666667,2.0,3,3.0,8.0,dormant,need attention
573086,8,2023-06-23 21:20:00,270,33.75,4,2,2,1,1,4,0.1,,292.425,181.5,6.5,2,3164.1521983915068,1582.0760991957534,15.0,7.5,1979-03-27,F,False,True,usa,new york,LGA,40.777,-73.872,2023-02-04,44,"{'left': 40, 'right': 50}",3185.85,1592.925,4.0,2,3.0,9.0,new customer,high potential
573122,8,2023-07-20 15:57:00,112,14.0,7,4,4,0,0,4,,,276.9975,110.0,3.25,4,6950.514356052621,1737.6285890131553,16.0,4.0,1973-04-16,F,True,False,usa,new orleans,MSY,29.993,-90.258,2023-02-04,50,"{'left': 50, 'right': 60}",2397.9900000000002,599.4975000000001,5.0,4,3.0,12.0,loyal,champion
573147,8,2023-07-19 20:45:00,156,19.5,6,4,4,0,0,4,,,276.8933333333334,156.5,4.0,2,4691.27655201236,1563.7588506707868,20.0,5.0,1982-01-13,F,True,False,usa,chicago,ORD,41.979,-87.904,2023-02-04,41,"{'left': 40, 'right': 50}",3004.6800000000003,751.1700000000001,5.0,4,3.0,12.0,loyal,champion
573153,8,2023-05-06 14:49:00,397,49.625,6,2,3,1,1,3,,,507.3733333333333,147.0,2.0,2,8666.811743888244,2888.9372479627477,6.0,2.0,1981-03-20,M,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-04,42,"{'left': 40, 'right': 50}",2198.12,732.7066666666666,3.0,3,2.0,8.0,need attention,at risk
